"id","idCommentaireOriginal","texte","type"
2581,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2582,2581,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2583,2582,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2584,2581,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2585,2584,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2586,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2587,2586,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2588,2587,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2589,2586,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2590,2589,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2591,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2592,2591,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2593,2592,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2594,2591,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2595,2594,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2596,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2597,2596,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2598,2597,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2599,2596,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2600,2599,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2601,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2602,2601,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2603,2602,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2604,2601,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2605,2604,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2606,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2607,2606,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2608,2607,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2609,2606,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2610,2609,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2611,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2612,2611,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2613,2612,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2614,2611,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2615,2614,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2616,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2617,2616,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2618,2617,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2619,2616,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2620,2619,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2621,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2622,2621,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2623,2622,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2624,2621,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2625,2624,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2626,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2627,2626,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2628,2627,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2629,2626,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2630,2629,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2631,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2632,2631,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2633,2632,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2634,2631,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2635,2634,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2636,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2637,2636,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2638,2637,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2639,2636,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2640,2639,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2641,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2642,2641,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2643,2642,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2644,2641,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2645,2644,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2646,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2647,2646,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2648,2647,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2649,2646,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2650,2649,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2651,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2652,2651,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2653,2652,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2654,2651,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2655,2654,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2656,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2657,2656,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2658,2657,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2659,2656,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2660,2659,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2661,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2662,2661,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2663,2662,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2664,2661,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2665,2664,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2666,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2667,2666,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2668,2667,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2669,2666,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2670,2669,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2671,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2672,2671,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2673,2672,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2674,2671,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2675,2674,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2676,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2677,2676,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2678,2677,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2679,2676,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2680,2679,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2681,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2682,2681,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2683,2682,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2684,2681,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2685,2684,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
2686,0,"Correct, mais je m'attendais à un peu mieux vu les avis.",2
2687,2686,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2688,2687,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2689,2686,"Merci pour votre retour, nous sommes attentifs à vos suggestions pour améliorer nos services.",2
2690,2689,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2691,0,"Plutôt satisfait, mais il y a de la marge pour rendre l'expérience plus mémorable.",2
2692,2691,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2693,2692,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2694,2691,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2695,2694,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2696,0,"Bon séjour dans l'ensemble, mais quelques points à améliorer.",2
2697,2696,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2698,2697,"Nous travaillons déjà sur les améliorations évoquées. Merci de votre compréhension.",2
2699,2696,"Votre avis est important pour nous aider à progresser. Merci d'avoir pris le temps de nous écrire.",2
2700,2699,"Nous espérons vous offrir une meilleure expérience lors de votre prochaine visite.",2
